email_address,label,email_text
user3730@example.com,ham,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.
user3731@example.com,ham,I'm at home. Please call
user3732@example.com,ham,"I guess you could be as good an excuse as any, lol."
user3733@example.com,ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
user3734@example.com,ham,Gud mrng dear hav a nice day
user3735@example.com,ham,Old Orchard near univ. How about you?
user3736@example.com,ham,"4 tacos + 1 rajas burrito, right?"
user3737@example.com,ham,"It‘s £6 to get in, is that ok?"
user3738@example.com,ham,Hows the street where the end of library walk is?
user3739@example.com,ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
user3740@example.com,ham,We stopped to get ice cream and will go back after
user3741@example.com,ham,Did you stitch his trouser
user3742@example.com,ham,No da. . Vijay going to talk in jaya tv
user3743@example.com,spam,2/2 146tf150p
user3744@example.com,ham,Hey i'm bored... So i'm thinking of u... So wat r u doing?
user3745@example.com,ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?"
user3746@example.com,ham,Nobody names their penis a girls name this story doesn't add up at all
user3747@example.com,ham,"Aight, let me know when you're gonna be around usf"
user3748@example.com,ham,I'm not. She lip synced with shangela.
user3749@example.com,ham,Ü neva tell me how i noe... I'm not at home in da aft wat...
user3750@example.com,ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
user3751@example.com,spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
user3752@example.com,ham,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*"
user3753@example.com,ham,"Haha... Sounds crazy, dunno can tahan anot..."
user3754@example.com,ham,Why are u up so early?
user3755@example.com,ham,Ya that one is slow as poo
user3756@example.com,spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
user3757@example.com,ham,"""Im on gloucesterroad what are uup to later?"""
user3758@example.com,ham,Yes:)here tv is always available in work place..
user3759@example.com,spam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
user3760@example.com,ham,Lol no ouch but wish i'd stayed out a bit longer
user3761@example.com,ham,"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......"
user3762@example.com,ham,We'll join the  &lt;#&gt;  bus
user3763@example.com,ham,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo
user3764@example.com,spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
user3765@example.com,ham,K.i will send in  &lt;#&gt;  min:)
user3766@example.com,ham,Would me smoking you out help us work through this difficult time
user3767@example.com,spam,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p"
user3768@example.com,ham,Yes.mum lookin strong:)
user3769@example.com,ham,"Sir Goodmorning, Once free call me."
user3770@example.com,ham,Where are you call me.
user3771@example.com,ham,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.
user3772@example.com,ham,Love it! The girls at the office may wonder why you are smiling but sore...
user3773@example.com,ham,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much"
user3774@example.com,ham,Does uncle timi help in clearing cars
user3775@example.com,ham,I came hostel. I m going to sleep. Plz call me up before class. Hrishi.
user3776@example.com,ham,Ok... But bag again..
user3777@example.com,ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
user3778@example.com,ham,Ok lor. Msg me b4 u call.
user3779@example.com,spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
user3780@example.com,ham,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night"
user3781@example.com,spam,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm"
user3782@example.com,ham,Then ur physics get a-?
user3783@example.com,ham,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat."
user3784@example.com,ham,How r ü going to send it to me?
user3785@example.com,ham,Can you do online transaction?
user3786@example.com,ham,Dear got train and seat mine lower seat
user3787@example.com,ham,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?
user3788@example.com,ham,Wat r u doing?
user3789@example.com,ham,WHORE YOU ARE UNBELIEVABLE.
user3790@example.com,spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
user3791@example.com,ham,"Are you sure you don't mean ""get here, we made you hold all the weed"""
user3792@example.com,ham,"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*"
user3793@example.com,spam,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)"
user3794@example.com,ham,Love it! I want to flood that pretty pussy with cum...
user3795@example.com,ham,Hey are you angry with me. Reply me dr.
user3796@example.com,ham,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon...."
user3797@example.com,ham,Also remember the beads don't come off. Ever.
user3798@example.com,ham,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
user3799@example.com,ham,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
user3800@example.com,ham,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"
user3801@example.com,ham,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?"
user3802@example.com,spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
user3803@example.com,ham,"It's ok, at least armand's still around"
user3804@example.com,ham,No da. I am happy that we sit together na
user3805@example.com,ham,Yup song bro. No creative. Neva test quality. He said check review online.
user3806@example.com,ham,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs.."
user3807@example.com,ham,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.
user3808@example.com,spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
user3809@example.com,ham,Pls dont restrict her from eating anythin she likes for the next two days.
user3810@example.com,ham,Mm you ask him to come its enough :-)
user3811@example.com,ham,At the funeral home with Audrey and dad
user3812@example.com,ham,"Aight, can you text me the address?"
user3813@example.com,ham,Excellent! Wish we were together right now!
user3814@example.com,ham,Yep then is fine 7.30 or 8.30 for ice age.
user3815@example.com,ham,Pls i wont belive god.not only jesus.
user3816@example.com,ham,Can. Dunno wat to get 4 her...
user3817@example.com,ham,"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u.."
user3818@example.com,ham,How long does it take to get it.
user3819@example.com,ham,This is my number by vivek..
user3820@example.com,spam,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC
user3821@example.com,ham,"sorry brah, just finished the last of my exams, what up"
user3822@example.com,ham,"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm"
user3823@example.com,ham,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.
user3824@example.com,ham,Just normal only here :)
user3825@example.com,ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
user3826@example.com,ham,I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you
user3827@example.com,ham,Hi. I'm always online on yahoo and would like to chat with you someday
user3828@example.com,ham,"Goodmorning,my grandfather expired..so am on leave today."
user3829@example.com,spam,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max
user3830@example.com,ham,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you
user3831@example.com,ham,"Sure, I'll see if I can come by in a bit"
user3832@example.com,ham,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
user3833@example.com,ham,Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?
user3834@example.com,ham,Ok.
user3835@example.com,ham,I had askd u a question some hours before. Its answer
user3836@example.com,ham,Watching tv lor. Nice one then i like lor.
user3837@example.com,ham,I'm thinking that chennai forgot to come for auction..
user3838@example.com,ham,Then ü come n pick me at 530 ar?
user3839@example.com,ham,Early bird! Any purchases yet?
user3840@example.com,ham,Went to pay rent. So i had to go to the bank to authorise the payment.
